Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
156	265	3911	-42	-27	24	-20	22	112	11376	847775	11376	73333854
146	273	3935	-45	-24	26	-20	22	112	11377	847873	11377	73333854
159	267	3918	-44	-25	28	-28	26	114	11378	847924	11378	73333861
171	257	3927	-45	-26	24	-28	26	114	11379	848023	11379	73333863
161	255	3903	-45	-26	27	-26	26	112	11380	848074	11380	73333865
147	258	3918	-43	-26	27	-26	26	112	11381	848172	11381	73333879
170	264	3912	-43	-25	24	-29	25	109	11382	848223	11382	73333879
154	267	3884	-46	-23	23	-29	25	109	11383	848322	11383	73333886
160	259	3927	-44	-25	30	-26	22	112	11384	848373	11384	73333886
173	246	3930	-44	-23	28	-26	22	112	11385	848471	11385	73333904
168	264	3936	-41	-24	25	-30	22	116	11386	848522	11386	73333904
166	265	3926	-44	-25	28	-30	22	116	11387	848620	11387	73333906
150	265	3901	-44	-26	24	-22	24	112	11388	848671	11388	73333911
158	261	3924	-46	-23	25	-22	24	112	11389	848769	11389	73333912
168	268	3927	-43	-24	29	-28	26	106	11390	848820	11390	73333928
180	270	3909	-43	-25	27	-28	26	106	11391	848919	11391	73333929
166	261	3922	-44	-24	22	-28	22	114	11392	848970	11392	73333933
151	262	3895	-42	-26	27	-28	22	114	11393	849068	11393	73333934
179	259	3919	-42	-26	29	-28	26	112	11394	849119	11394	73333934
174	244	3920	-41	-25	25	-28	26	112	11395	849217	11395	73333956
156	251	3933	-43	-26	29	-26	24	116	11396	849268	11396	73333957
171	263	3924	-44	-25	27	-26	24	116	11397	849366	11397	73333959
180	243	3921	-43	-25	25	-23	27	113	11398	849417	11398	73333961
174	263	3918	-46	-26	24	-23	27	113	11399	849515	11399	73333961
150	273	3909	-41	-25	26	-26	24	110	11400	849566	11400	73333982
165	250	3927	-44	-24	24	-26	24	110	11401	849664	11401	73333983
161	268	3921	-46	-24	27	-26	24	110	11402	849715	11402	73333984
143	256	3917	-45	-24	26	-26	24	110	11403	849813	11403	73333985
165	260	3931	-42	-26	22	-27	25	107	11404	849864	11404	73333986
169	255	3914	-44	-26	24	-27	25	107	11405	849962	11405	73334006
155	258	3937	-43	-26	30	-24	24	116	11406	850013	11406	73334006
161	261	3911	-44	-24	25	-24	24	116	11407	850111	11407	73334008
159	268	3930	-45	-22	26	-23	25	117	11408	850162	11408	73334009
166	267	3916	-45	-23	29	-23	25	117	11409	850260	11409	73334010
160	259	3911	-46	-26	26	-30	24	108	11410	850311	11410	73334030
174	245	3899	-44	-23	26	-30	24	108	11411	850409	11411	73334033
167	262	3920	-44	-26	28	-26	20	114	11412	850460	11412	73334033
171	271	3924	-44	-26	24	-26	20	114	11413	850558	11413	73334034
164	269	3894	-41	-24	24	-32	24	110	11414	850609	11414	73334034
153	259	3907	-44	-26	26	-32	24	110	11415	850707	11415	73334054
155	254	3899	-43	-27	28	-27	25	113	11416	850758	11416	73334055
153	245	3900	-45	-26	27	-27	25	113	11417	850856	11417	73334058
160	256	3928	-42	-24	30	-25	19	113	11418	850907	11418	73334058
169	257	3915	-43	-24	24	-25	19	113	11419	851005	11419	73334060
162	258	3904	-41	-21	26	-25	21	111	11420	851056	11420	73334079
152	263	3937	-43	-25	26	-25	21	111	11421	851154	11421	73334079
159	261	3947	-45	-25	28	-23	25	115	11422	851205	11422	73334083
169	260	3940	-42	-26	26	-23	25	115	11423	851303	11423	73334083
166	266	3933	-42	-27	27	-30	26	110	11424	851354	11424	73334085
169	264	3911	-43	-24	27	-30	26	110	11425	851452	11425	73334104
171	264	3928	-44	-27	25	-29	19	113	11426	851503	11426	73334104
177	268	3945	-44	-26	26	-29	19	113	11427	851601	11427	73334107
166	264	3920	-44	-24	26	-29	25	111	11428	851652	11428	73334108
171	271	3906	-45	-27	24	-29	25	111	11429	851750	11429	73334110
160	256	3928	-43	-29	27	-28	26	110	11430	851801	11430	73334129
163	251	3919	-45	-26	28	-28	26	110	11431	851899	11431	73334129
163	254	3916	-41	-29	26	-21	23	109	11432	851950	11432	73334132
160	244	3907	-43	-28	26	-21	23	109	11433	852048	11433	73334133
171	260	3948	-41	-26	27	-30	26	112	11434	852099	11434	73334135
174	253	3925	-43	-25	24	-30	26	112	11435	852197	11435	73334154
158	239	3907	-42	-24	24	-23	23	111	11436	852248	11436	73334155
165	273	3907	-45	-23	26	-23	23	111	11437	852346	11437	73334158
157	254	3933	-42	-25	26	-25	23	113	11438	852397	11438	73334158
159	259	3924	-44	-26	26	-25	23	113	11439	852496	11439	73334160
160	271	3920	-44	-26	28	-25	25	115	11440	852546	11440	73334179
155	254	3911	-46	-22	24	-25	25	115	11441	852644	11441	73334179
165	268	3921	-42	-26	27	-22	24	112	11442	852695	11442	73334182
173	261	3911	-44	-26	28	-22	24	112	11443	852793	11443	73334183
162	256	3912	-42	-24	24	-27	19	113	11444	852844	11444	73334185
173	258	3916	-44	-26	26	-27	19	113	11445	852942	11445	73334204
169	255	3903	-45	-26	26	-29	23	113	11446	852993	11446	73334204
173	263	3923	-43	-25	26	-29	23	113	11447	853091	11447	73334207
167	253	3912	-44	-24	24	-25	27	117	11448	853142	11448	73334208
162	267	3902	-45	-26	27	-25	27	117	11449	853240	11449	73334215
177	260	3940	-43	-27	27	-27	25	109	11450	853291	11450	73334215
170	278	3917	-45	-25	24	-27	25	109	11451	853389	11451	73334229
