Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
447	305	3801	-17	-34	-32	-57	169	183	3041	235741	3041	73292231
467	290	3788	-20	-33	-17	-60	174	186	3042	235795	3042	73292234
445	303	3797	-20	-35	60	-60	174	186	3043	235896	3043	73292247
439	289	3788	-23	-33	64	-59	167	181	3044	235950	3044	73292247
426	296	3800	-23	-32	54	-59	167	181	3045	236051	3045	73292249
457	317	3814	-18	-32	82	-60	172	186	3046	236105	3046	73292250
450	309	3787	-21	-32	-1	-60	172	186	3047	236206	3047	73292251
434	308	3793	-23	-33	10	-57	171	177	3048	236260	3048	73292271
425	293	3787	-24	-35	10	-57	171	177	3049	236361	3049	73292272
450	290	3786	-24	-34	-9	-58	170	188	3050	236415	3050	73292274
437	299	3785	-19	-31	56	-58	170	188	3051	236516	3051	73292275
440	293	3814	-17	-33	2	-56	172	182	3052	236570	3052	73292276
457	299	3809	-19	-36	1	-56	172	182	3053	236671	3053	73292297
437	300	3810	-19	-33	47	-52	172	184	3054	236725	3054	73292297
439	308	3807	-21	-31	-3	-52	172	184	3055	236826	3055	73292299
466	277	3798	-19	-33	90	-52	172	184	3056	236880	3056	73292300
456	296	3784	-22	-34	37	-52	172	184	3057	236981	3057	73292301
440	293	3781	-21	-31	3	-63	173	177	3058	237035	3058	73292324
437	301	3804	-22	-32	71	-63	173	177	3059	237136	3059	73292324
454	319	3816	-20	-34	11	-54	168	184	3060	237190	3060	73292327
453	298	3770	-22	-33	38	-54	168	184	3061	237291	3061	73292328
441	307	3792	-21	-34	22	-56	174	178	3062	237345	3062	73292328
433	308	3808	-24	-32	12	-56	174	178	3063	237446	3063	73292345
438	318	3812	-21	-31	29	-62	174	178	3064	237500	3064	73292346
449	296	3782	-23	-33	55	-62	174	178	3065	237601	3065	73292348
460	307	3807	-17	-34	14	-54	170	184	3066	237655	3066	73292349
435	311	3815	-17	-31	20	-54	170	184	3067	237756	3067	73292349
440	293	3809	-22	-34	16	-57	171	179	3068	237810	3068	73292385
457	303	3795	-21	-33	11	-57	171	179	3069	237911	3069	73292394
444	285	3792	-20	-35	-31	-56	176	182	3070	237965	3070	73292394
435	296	3793	-22	-30	45	-56	176	182	3071	238066	3071	73292395
460	309	3813	-18	-32	-28	-60	178	174	3072	238120	3072	73292395
460	291	3791	-17	-31	-18	-60	178	174	3073	238221	3073	73292395
478	308	3809	-21	-29	56	-64	176	184	3074	238275	3074	73292396
429	294	3789	-20	-33	52	-64	176	184	3075	238376	3075	73292397
436	297	3804	-22	-34	19	-65	167	181	3076	238430	3076	73292397
418	283	3797	-26	-35	50	-65	167	181	3077	238531	3077	73292399
455	295	3809	-23	-32	4	-51	167	183	3078	238585	3078	73292410
461	298	3792	-19	-33	47	-51	167	183	3079	238686	3079	73292411
460	305	3795	-20	-34	13	-55	173	179	3080	238740	3080	73292421
443	285	3822	-17	-33	-31	-55	173	179	3081	238841	3081	73292421
428	292	3792	-23	-33	22	-61	171	179	3082	238895	3082	73292435
441	301	3796	-22	-32	28	-61	171	179	3083	238996	3083	73292437
464	298	3804	-18	-32	31	-63	171	181	3084	239050	3084	73292437
444	289	3803	-22	-30	31	-63	171	181	3085	239152	3085	73292445
422	298	3824	-23	-30	50	-60	172	180	3086	239205	3086	73292446
440	290	3813	-19	-33	38	-60	172	180	3087	239307	3087	73292448
434	296	3784	-18	-35	44	-56	166	188	3088	239360	3088	73292460
427	282	3796	-18	-32	49	-56	166	188	3089	239461	3089	73292461
440	319	3794	-20	-34	8	-58	176	176	3090	239515	3090	73292470
455	294	3820	-17	-34	64	-58	176	176	3091	239616	3091	73292471
432	293	3807	-18	-34	31	-57	169	179	3092	239670	3092	73292473
448	303	3812	-21	-34	6	-57	169	179	3093	239771	3093	73292485
465	300	3821	-20	-30	16	-56	176	184	3094	239825	3094	73292486
428	304	3785	-18	-33	14	-56	176	184	3095	239926	3095	73292494
434	306	3782	-19	-30	0	-61	169	179	3096	239980	3096	73292495
432	297	3809	-21	-31	-10	-61	169	179	3097	240082	3097	73292514
463	300	3790	-22	-35	-8	-50	172	186	3098	240135	3098	73292515
443	299	3799	-20	-32	58	-50	172	186	3099	240236	3099	73292516
447	311	3804	-20	-32	5	-56	174	178	3100	240290	3100	73292520
449	300	3774	-18	-31	54	-56	174	178	3101	240391	3101	73292520
431	290	3794	-20	-32	7	-61	173	179	3102	240445	3102	73292536
428	297	3800	-24	-36	-38	-61	173	179	3103	240546	3103	73292536
452	303	3804	-21	-32	5	-61	179	181	3104	240600	3104	73292538
450	296	3800	-22	-35	10	-61	179	181	3105	240701	3105	73292543
443	308	3794	-18	-33	78	-59	169	181	3106	240755	3106	73292543
455	311	3788	-21	-34	-11	-59	169	181	3107	240856	3107	73292561
439	306	3775	-21	-33	25	-64	166	186	3108	240910	3108	73292561
452	303	3790	-18	-35	16	-64	166	186	3109	241011	3109	73292563
437	299	3795	-19	-34	-24	-63	175	179	3110	241065	3110	73292568
432	314	3817	-19	-34	40	-63	175	179	3111	241166	3111	73292568
466	296	3826	-22	-34	10	-65	171	181	3112	241220	3112	73292586
445	295	3794	-23	-34	44	-65	171	181	3113	241321	3113	73292586
439	306	3807	-21	-34	57	-57	171	187	3114	241375	3114	73292589
449	291	3809	-23	-34	-16	-57	171	187	3115	241476	3115	73292591
446	300	3799	-20	-32	53	-60	170	182	3116	241530	3116	73292591
443	301	3799	-22	-34	47	-60	170	182	3117	241631	3117	73292610
436	310	3796	-18	-35	32	-58	170	186	3118	241685	3118	73292611
450	299	3801	-19	-35	-11	-58	170	186	3119	241786	3119	73292613
460	279	3796	-21	-33	21	-54	170	180	3120	241840	3120	73292616
436	302	3804	-19	-30	23	-54	170	180	3121	241941	3121	73292616
440	297	3793	-21	-33	11	-55	167	185	3122	241995	3122	73292635
460	299	3812	-22	-34	-14	-55	167	185	3123	242096	3123	73292637
426	277	3817	-19	-35	35	-55	171	181	3124	242150	3124	73292639
428	295	3789	-19	-34	44	-55	171	181	3125	242251	3125	73292640
450	303	3800	-24	-31	-22	-59	175	177	3126	242305	3126	73292640
445	311	3812	-24	-33	24	-59	175	177	3127	242406	3127	73292660
481	290	3793	-21	-31	-18	-48	170	186	3128	242460	3128	73292660
445	306	3802	-21	-31	46	-48	170	186	3129	242561	3129	73292664
469	298	3795	-22	-33	46	-59	173	179	3130	242615	3130	73292664
423	305	3788	-23	-36	-16	-59	173	179	3131	242716	3131	73292666
424	310	3801	-21	-36	1	-56	170	174	3132	242770	3132	73292685
441	315	3786	-20	-35	49	-56	170	174	3133	242871	3133	73292686
446	286	3806	-24	-34	58	-56	168	184	3134	242925	3134	73292689
440	301	3797	-23	-31	56	-56	168	184	3135	243026	3135	73292689
451	284	3800	-21	-33	10	-54	172	178	3136	243080	3136	73292692
453	325	3773	-18	-33	41	-54	172	178	3137	243181	3137	73292711
